ID,loc,title,bedroom,bathroom,parking_space,price
4465,Benue,Penthouse,4.0,2.0,5.0,2233768.356
189,Bauchi,Penthouse,3.0,2.0,3.0,1714726.638
6969,Nasarawa,Mansion,4.0,6.0,5.0,3786642.621
1869,Ebonyi,Detached duplex,4.0,5.0,1.0,2603197.132
2265,Plateau,Apartment,2.0,2.0,2.0,1032769.52
1347,Osun,Mansion,4.0,6.0,3.0,3675382.435
2419,Adamawa,Flat,1.0,2.0,1.0,836001.0807
525,Kano,Terrace duplex,3.0,1.0,3.0,1404704.017
3267,Abia,Townhouse,4.0,2.0,4.0,1624814.508
8312,Borno,Bungalow,4.0,7.0,2.0,1621892.469
1750,Lagos,Townhouse,4.0,2.0,2.0,2217249.649
4053,Abia,Penthouse,1.0,7.0,2.0,1477469.589
7615,Ekiti,Penthouse,4.0,2.0,4.0,2961949.177
228,Delta,Detached duplex,5.0,2.0,4.0,2810567.78
3983,Delta,Mansion,4.0,7.0,6.0,3893626.516
10325,Enugu,Terrace duplex,3.0,6.0,3.0,1874835.029
925,Anambra,Penthouse,5.0,1.0,3.0,2973250.142
742,Plateau,Flat,4.0,2.0,3.0,927260.5186
566,Osun,Bungalow,1.0,3.0,3.0,1171712.19
18,Kogi,Penthouse,9.0,2.0,4.0,3504155.608
7956,Akwa Ibom,Apartment,4.0,1.0,6.0,1856372.623
10101,Bauchi,Apartment,5.0,2.0,3.0,1418565.714
479,Oyo,Townhouse,4.0,2.0,3.0,1904262.755
6592,Jigawa,Apartment,3.0,2.0,3.0,1052994.711
10332,Ebonyi,Penthouse,2.0,6.0,5.0,1733486.555
1680,Benue,Detached duplex,9.0,1.0,3.0,3013000.388
10037,Rivers,Flat,6.0,5.0,3.0,2913971.163
11443,Ekiti,Penthouse,7.0,4.0,1.0,3231408.677
10794,Kebbi,Bungalow,4.0,3.0,1.0,1288234.762
6895,Ebonyi,Semi-detached duplex,1.0,5.0,5.0,1044109.739
10627,Ekiti,Penthouse,9.0,2.0,3.0,3680633.57
10208,Benue,Detached duplex,5.0,2.0,2.0,2036917.391
4844,Kebbi,Mansion,6.0,7.0,3.0,3660983.279
2866,Kebbi,Detached duplex,4.0,2.0,1.0,1188931.073
11346,Sokoto,Detached duplex,5.0,4.0,1.0,1925734.336
7000,Delta,Detached duplex,9.0,4.0,4.0,4277533.898
5403,Imo,Bungalow,2.0,6.0,5.0,1403821.683
625,Oyo,Apartment,4.0,2.0,1.0,1558804.526
3161,Jigawa,Penthouse,2.0,5.0,3.0,1659342.212
10833,Cross River,Semi-detached duplex,3.0,1.0,3.0,1795401.719
6947,Cross River,Apartment,2.0,4.0,2.0,1340050.746
136,Zamfara,Terrace duplex,3.0,2.0,3.0,1249492.919
680,Kebbi,Townhouse,3.0,2.0,3.0,955431.7394
1004,Delta,Mansion,4.0,2.0,2.0,5477144.333
788,Nasarawa,Bungalow,4.0,1.0,2.0,1380870.717
11436,Bauchi,Apartment,9.0,5.0,2.0,2128011.892
8322,Ondo,Bungalow,5.0,1.0,3.0,1918073.067
11921,Kano,Detached duplex,9.0,5.0,4.0,3474500.659
933,Bauchi,Detached duplex,4.0,7.0,3.0,1881235.254
518,Oyo,Cottage,1.0,1.0,4.0,1336531.533
8218,Oyo,Terrace duplex,7.0,4.0,6.0,2782743.65
1237,Yobe,Apartment,4.0,2.0,3.0,1187155.88
4082,Taraba,Townhouse,5.0,2.0,2.0,1931203.358
11024,Bauchi,Flat,9.0,5.0,3.0,2325720.431
2294,Kano,Townhouse,4.0,1.0,2.0,1835068.087
4140,Ogun,Apartment,1.0,6.0,5.0,1298343.831
2507,Ekiti,Semi-detached duplex,5.0,2.0,1.0,1827363.707
6925,Bayelsa,Detached duplex,9.0,5.0,6.0,5020767.804
9623,Ekiti,Semi-detached duplex,3.0,6.0,3.0,1764692.376
716,Kano,Detached duplex,4.0,2.0,1.0,2014038.54
1163,Rivers,Mansion,5.0,2.0,1.0,4956750.39
30,Zamfara,Bungalow,4.0,2.0,1.0,1275483.964
1965,Ondo,Penthouse,7.0,3.0,4.0,3581166.097
12138,Taraba,Semi-detached duplex,8.0,6.0,1.0,2518825.372
9943,Ebonyi,Flat,5.0,2.0,2.0,1457436.994
8914,Benue,Semi-detached duplex,8.0,3.0,6.0,2530219.98
701,Akwa Ibom,Bungalow,3.0,2.0,3.0,1746292.018
3167,Borno,Apartment,2.0,1.0,3.0,877708.4227
2345,Niger,Detached duplex,4.0,2.0,1.0,1828367.806
2297,Bayelsa,Townhouse,5.0,2.0,1.0,2887455.879
1964,Zamfara,Apartment,3.0,4.0,2.0,1069079.317
12527,Kogi,Apartment,6.0,3.0,3.0,1766596.453
6936,Anambra,Detached duplex,4.0,7.0,2.0,2504692.664
7970,Abia,Townhouse,3.0,4.0,3.0,1444434.478
3064,Yobe,Detached duplex,1.0,4.0,3.0,1172868.788
4422,Kaduna,Terrace duplex,8.0,6.0,3.0,2565671.766
8460,Akwa Ibom,Flat,6.0,2.0,1.0,2434761.976
43,Delta,Semi-detached duplex,6.0,1.0,3.0,2688170.373
2462,Borno,Cottage,3.0,1.0,1.0,1174102.66
57,Abia,Terrace duplex,2.0,1.0,5.0,1093487.63
10121,Enugu,Penthouse,9.0,7.0,3.0,4459106.216
427,Yobe,Penthouse,1.0,1.0,4.0,1443417.072
9442,Jigawa,Penthouse,9.0,2.0,3.0,3160147.753
6033,Kano,Penthouse,3.0,1.0,4.0,2115103.533
11111,Yobe,Flat,8.0,1.0,2.0,2009406.869
1788,Ebonyi,Mansion,4.0,2.0,2.0,1503257.335
1874,Gombe,Terrace duplex,3.0,2.0,3.0,871341.9304
5486,Osun,Mansion,4.0,3.0,4.0,4504722.885
3259,Rivers,Apartment,9.0,4.0,1.0,3130810.528
3646,Ogun,Townhouse,5.0,1.0,3.0,2624865.818
11934,Jigawa,Terrace duplex,5.0,2.0,3.0,1635529.03
273,Edo,Cottage,4.0,2.0,2.0,1738971.602
1769,Rivers,Detached duplex,8.0,7.0,1.0,4322061.361
2395,Niger,Terrace duplex,2.0,2.0,2.0,1254437.349
12652,Oyo,Bungalow,6.0,2.0,6.0,2250224.857
207,Kaduna,Townhouse,3.0,1.0,1.0,1366152.084
4656,Gombe,Semi-detached duplex,9.0,2.0,5.0,2788035.972
3151,Gombe,Flat,4.0,1.0,3.0,2010994.601
9692,Ebonyi,Penthouse,3.0,6.0,3.0,1892928.9
4065,Edo,Terrace duplex,2.0,6.0,3.0,1657577.779
244,Cross River,Semi-detached duplex,4.0,2.0,1.0,2015111.477
516,Enugu,Detached duplex,1.0,2.0,2.0,1585331.253
12815,Kano,Terrace duplex,7.0,4.0,3.0,2437995.332
3100,Ondo,Penthouse,5.0,2.0,1.0,2878266.279
316,Zamfara,Terrace duplex,4.0,1.0,1.0,1309552.667
1504,Ebonyi,Semi-detached duplex,4.0,2.0,6.0,1888239.855
12235,Jigawa,Detached duplex,4.0,7.0,1.0,1831135.638
3845,Lagos,Townhouse,4.0,3.0,1.0,2633359.388
7406,Enugu,Mansion,2.0,4.0,3.0,3079789.089
1143,Adamawa,Penthouse,6.0,2.0,6.0,2863068.278
8184,Kebbi,Apartment,5.0,2.0,3.0,1370599.534
102,Cross River,Mansion,4.0,2.0,1.0,2367004.939
905,Osun,Apartment,4.0,7.0,5.0,1278500.04
4092,Plateau,Terrace duplex,4.0,3.0,3.0,1794234.913
10862,Borno,Detached duplex,4.0,7.0,6.0,2164046.516
4116,Delta,Bungalow,6.0,2.0,3.0,2465992.906
10301,Borno,Penthouse,8.0,2.0,1.0,2804491.272
4881,Ebonyi,Flat,7.0,7.0,3.0,2005677.664
5372,Gombe,Flat,6.0,5.0,2.0,1920225.169
475,Ebonyi,Flat,3.0,1.0,3.0,1056492.836
4574,Ekiti,Bungalow,2.0,6.0,3.0,1380398.486
8192,Anambra,Terrace duplex,4.0,3.0,6.0,2052571.677
8901,Katsina,Detached duplex,1.0,6.0,3.0,1416614.668
3255,Yobe,Flat,3.0,5.0,6.0,1286888.268
10175,Kano,Apartment,8.0,7.0,5.0,2411934.911
669,Plateau,Mansion,3.0,5.0,6.0,3070605.471
5368,Kogi,Townhouse,6.0,2.0,3.0,2120095.984
10335,Kaduna,Penthouse,1.0,4.0,1.0,1492044.363
12629,Rivers,Mansion,9.0,2.0,3.0,7083409.472
6233,Anambra,Bungalow,5.0,3.0,1.0,1905177.583
9345,Enugu,Mansion,5.0,5.0,2.0,4255993.782
1386,Gombe,Penthouse,2.0,1.0,2.0,1153164.231
2574,Ekiti,Townhouse,3.0,2.0,3.0,1661927.502
867,Kebbi,Terrace duplex,1.0,1.0,3.0,618534.9943
1827,Oyo,Bungalow,2.0,1.0,2.0,1314706.311
2310,Kebbi,Cottage,5.0,1.0,4.0,885671.1157
7202,Oyo,Penthouse,9.0,2.0,2.0,4014087.532
2093,Taraba,Semi-detached duplex,2.0,1.0,3.0,1128749.209
6301,Bauchi,Flat,8.0,3.0,3.0,2082443.403
2988,Nasarawa,Bungalow,3.0,3.0,6.0,1513693.55
7412,Osun,Townhouse,1.0,3.0,3.0,1285796.761
2887,Kwara,Penthouse,1.0,2.0,3.0,1616081.671
8107,Ekiti,Flat,9.0,3.0,3.0,2647285.463
2456,Cross River,Mansion,5.0,2.0,2.0,5880038.819
8140,Benue,Mansion,4.0,7.0,3.0,4793418.329
12145,Kwara,Semi-detached duplex,5.0,5.0,5.0,1958408.62
2342,Imo,Bungalow,4.0,6.0,3.0,1746109.515
12541,Ekiti,Mansion,9.0,2.0,4.0,5283838.927
1966,Anambra,Bungalow,4.0,1.0,4.0,1461996.886
3176,Kebbi,Terrace duplex,1.0,1.0,3.0,677254.0868
11082,Katsina,Apartment,7.0,6.0,6.0,2032922.545
4410,Abia,Apartment,7.0,2.0,5.0,1724552.902
6281,Kebbi,Detached duplex,3.0,4.0,5.0,1614338.885
155,Zamfara,Townhouse,4.0,2.0,2.0,1397260.602
898,Abia,Terrace duplex,4.0,7.0,5.0,1642547.064
10410,Akwa Ibom,Penthouse,5.0,2.0,3.0,3624480.808
1579,Kwara,Cottage,5.0,1.0,3.0,1713635.108
12284,Bayelsa,Apartment,8.0,4.0,3.0,3089483.847
10938,Borno,Penthouse,9.0,3.0,2.0,3115874.822
1463,Edo,Cottage,5.0,1.0,3.0,1975365.032
6945,Ekiti,Terrace duplex,1.0,3.0,3.0,1309469.834
1381,Gombe,Apartment,8.0,2.0,4.0,2182889.183
5839,Osun,Mansion,3.0,1.0,3.0,2866328.101
1098,Cross River,Townhouse,5.0,2.0,2.0,2704508.115
10401,Abia,Mansion,4.0,6.0,1.0,4007950.947
12071,Imo,Bungalow,4.0,5.0,3.0,1687445.858
194,Kaduna,Penthouse,4.0,3.0,4.0,2744498.379
10464,Kaduna,Detached duplex,4.0,4.0,4.0,2000396.207
51,Adamawa,Apartment,3.0,2.0,3.0,1071901.893
1993,Cross River,Townhouse,4.0,1.0,3.0,2170398.662
10579,Taraba,Semi-detached duplex,9.0,5.0,3.0,2741189.578
266,Borno,Bungalow,2.0,2.0,2.0,938005.113
1874,Yobe,Bungalow,2.0,3.0,4.0,915285.1384
2732,Zamfara,Terrace duplex,4.0,6.0,4.0,2558818.882
9870,Gombe,Terrace duplex,4.0,3.0,3.0,2251247.931
848,Katsina,Bungalow,6.0,5.0,2.0,1920225.169
8518,Ekiti,Apartment,4.0,1.0,2.0,859282.24
2836,Kebbi,Terrace duplex,3.0,3.0,3.0,1293794.285
2225,Abia,Terrace duplex,2.0,1.0,2.0,1040363.845
1996,Adamawa,Cottage,2.0,1.0,1.0,1117864.525
1777,Niger,Townhouse,4.0,1.0,3.0,1601708.847
2632,Bayelsa,Mansion,1.0,2.0,1.0,4098277.26
1468,Imo,Detached duplex,5.0,2.0,4.0,2348983.201
3021,Ekiti,Flat,2.0,2.0,1.0,1104629.485
7315,Borno,Semi-detached duplex,4.0,2.0,3.0,1406388.866
3287,Rivers,Cottage,4.0,1.0,4.0,2302161.768
1253,Bayelsa,Terrace duplex,3.0,1.0,3.0,2289113.716
1461,Kaduna,Mansion,2.0,1.0,3.0,1391158.858
1525,Ekiti,Bungalow,3.0,4.0,5.0,1525510.812
1339,Ebonyi,Townhouse,7.0,2.0,4.0,2195358.02
3894,Osun,Semi-detached duplex,2.0,5.0,1.0,1414928.824
744,Kebbi,Mansion,1.0,6.0,6.0,2235206.44
951,Bauchi,Bungalow,1.0,2.0,3.0,794622.1498
1920,Imo,Bungalow,2.0,2.0,4.0,1210125.67
729,Kaduna,Bungalow,4.0,3.0,1.0,2032003.066
9915,Edo,Flat,6.0,2.0,6.0,2250224.857
3660,Enugu,Flat,4.0,1.0,4.0,1429409.734
8859,Bauchi,Bungalow,9.0,3.0,6.0,2270737.574
10177,Osun,Townhouse,1.0,6.0,3.0,1447227.478
1638,Oyo,Townhouse,3.0,2.0,3.0,1771430.611
2665,Kogi,Townhouse,2.0,2.0,5.0,1503471.879
1630,Enugu,Detached duplex,2.0,6.0,3.0,2027365.987
104,Adamawa,Apartment,4.0,2.0,5.0,1539500.366
8489,Niger,Semi-detached duplex,3.0,1.0,2.0,1349519.844
1887,Bauchi,Cottage,1.0,1.0,2.0,908923.6964
474,Yobe,Townhouse,2.0,1.0,2.0,1170519.649
1731,Benue,Townhouse,4.0,2.0,3.0,1771411.869
9476,Imo,Bungalow,4.0,6.0,1.0,1899956.291
9505,Ondo,Penthouse,6.0,5.0,3.0,3378896.797
207,Bauchi,Townhouse,7.0,1.0,4.0,2161096.463
1807,Niger,Bungalow,9.0,6.0,1.0,2523138.618
171,Zamfara,Semi-detached duplex,5.0,2.0,4.0,1516604.618
12837,Niger,Detached duplex,7.0,3.0,4.0,2635083.533
5958,Kebbi,Townhouse,7.0,2.0,3.0,2343893.254
6044,Ondo,Terrace duplex,3.0,2.0,3.0,1640074.741
188,Sokoto,Apartment,8.0,3.0,6.0,1965106.458
5453,Edo,Bungalow,5.0,3.0,5.0,2048436.747
4395,Ondo,Mansion,1.0,4.0,3.0,2977310.302
7484,Delta,Apartment,8.0,2.0,5.0,2879962.492
3605,Delta,Townhouse,2.0,2.0,3.0,1868431.913
1302,Kano,Townhouse,4.0,2.0,4.0,1988432.206
2899,Kwara,Semi-detached duplex,4.0,4.0,2.0,1077808.075
12659,Imo,Townhouse,8.0,3.0,3.0,2884645.747
3472,Bauchi,Bungalow,3.0,2.0,4.0,1168224.446
844,Cross River,Townhouse,3.0,2.0,3.0,2033398.667
5627,Ogun,Terrace duplex,6.0,6.0,2.0,2719791.271
6141,Nasarawa,Mansion,2.0,7.0,3.0,3038354.983
4597,Kano,Bungalow,1.0,5.0,1.0,1089625.337
3056,Kebbi,Flat,4.0,2.0,4.0,922717.9491
5609,Abia,Mansion,6.0,2.0,2.0,3140597.975
10469,Kaduna,Townhouse,6.0,6.0,3.0,2354797.57
4212,Bayelsa,Flat,9.0,2.0,4.0,3651843.054
12132,Bayelsa,Detached duplex,6.0,2.0,4.0,3876475.899
1810,Imo,Flat,3.0,2.0,4.0,1342070.774
606,Adamawa,Bungalow,4.0,2.0,2.0,1407164.172
2711,Gombe,Mansion,2.0,2.0,4.0,994847.6247
7727,Kwara,Detached duplex,3.0,2.0,5.0,1723617.301
4417,Ebonyi,Detached duplex,3.0,6.0,3.0,1614564.887
10841,Kano,Detached duplex,4.0,6.0,6.0,2368895.545
3834,Lagos,Penthouse,2.0,2.0,2.0,6100038.027
5985,Imo,Bungalow,5.0,5.0,5.0,1958408.62
6456,Benue,Apartment,3.0,1.0,6.0,1177251.284
1909,Delta,Penthouse,2.0,7.0,2.0,2785390.979
5320,Yobe,Detached duplex,6.0,1.0,1.0,2023408.398
7134,Bauchi,Terrace duplex,2.0,3.0,3.0,1237509.445
11303,Bauchi,Townhouse,4.0,1.0,2.0,2321466.348
5376,Kwara,Penthouse,1.0,2.0,1.0,1644753.018
912,Nasarawa,Detached duplex,4.0,2.0,4.0,2243074.485
7827,Taraba,Detached duplex,4.0,1.0,5.0,1899809.542
6609,Plateau,Flat,1.0,2.0,5.0,1090902.19
12887,Zamfara,Townhouse,7.0,3.0,3.0,2206847.025
7251,Edo,Apartment,8.0,7.0,6.0,2618125.903
2256,Bayelsa,Townhouse,5.0,1.0,3.0,2988232.271
3744,Ondo,Semi-detached duplex,7.0,4.0,4.0,2724185.658
6674,Oyo,Penthouse,6.0,1.0,3.0,3124382.371
1728,Cross River,Townhouse,1.0,2.0,4.0,1519943.066
10202,Kogi,Terrace duplex,6.0,3.0,3.0,2021426.644
10663,Plateau,Apartment,7.0,2.0,2.0,1987459.622
10596,Borno,Flat,4.0,7.0,3.0,1461717.076
5848,Bauchi,Bungalow,5.0,3.0,3.0,1548691.57
805,Niger,Apartment,4.0,1.0,4.0,1328970.335
1544,Plateau,Penthouse,3.0,2.0,1.0,2019447.984
306,Gombe,Semi-detached duplex,2.0,7.0,3.0,1392215.748
5462,Delta,Mansion,8.0,4.0,6.0,6474758.656
3050,Zamfara,Penthouse,3.0,3.0,6.0,1848121.783
4609,Nasarawa,Apartment,7.0,2.0,6.0,2205435.95
6839,Cross River,Detached duplex,7.0,2.0,6.0,3338714.989
10540,Adamawa,Penthouse,4.0,7.0,4.0,2212885.626
2617,Oyo,Terrace duplex,5.0,3.0,3.0,1931848.717
399,Delta,Penthouse,4.0,2.0,3.0,2991062.296
2123,Borno,Penthouse,7.0,3.0,3.0,2702660.859
2907,Borno,Bungalow,4.0,3.0,3.0,1434307.83
4150,Yobe,Apartment,4.0,3.0,5.0,2127868.073
782,Imo,Flat,5.0,1.0,1.0,1616399.385
3608,Delta,Apartment,7.0,3.0,4.0,2544980.432
394,Anambra,Penthouse,2.0,2.0,2.0,2156034.217
1540,Ondo,Bungalow,2.0,3.0,3.0,1347082.424
5649,Rivers,Terrace duplex,7.0,4.0,3.0,3383659.459
6402,Katsina,Mansion,6.0,5.0,4.0,3907629.438
9773,Lagos,Bungalow,6.0,3.0,2.0,3265670.774
10352,Nasarawa,Townhouse,9.0,2.0,3.0,3208592.368
1032,Bauchi,Terrace duplex,4.0,1.0,4.0,1335664.035
551,Edo,Flat,5.0,1.0,3.0,1803914.37
8631,Ekiti,Townhouse,6.0,6.0,3.0,2492964.524
2966,Sokoto,Semi-detached duplex,1.0,1.0,3.0,876607.1358
1199,Jigawa,Bungalow,1.0,4.0,3.0,871991.2195
11475,Jigawa,Mansion,9.0,4.0,5.0,4346604.442
9842,Enugu,Detached duplex,5.0,6.0,2.0,2704508.115
10295,Benue,Detached duplex,4.0,2.0,6.0,2606196.893
11625,Abia,Semi-detached duplex,9.0,6.0,4.0,2558818.882
3689,Bauchi,Flat,4.0,1.0,3.0,1657123.835
2907,Oyo,Bungalow,4.0,2.0,1.0,1674875.554
7397,Osun,Apartment,7.0,6.0,3.0,2164445.355
1558,Gombe,Bungalow,3.0,3.0,2.0,1142494.259
11719,Niger,Terrace duplex,4.0,3.0,4.0,1804773.171
3779,Kaduna,Townhouse,2.0,2.0,6.0,1372873.392
9307,Imo,Bungalow,4.0,2.0,4.0,2239430.669
2709,Ondo,Semi-detached duplex,3.0,2.0,3.0,1518001.369
7391,Bayelsa,Flat,7.0,2.0,1.0,3121212.379
159,Bauchi,Bungalow,6.0,4.0,1.0,1702915.488
802,Kebbi,Penthouse,3.0,2.0,1.0,1348232.736
1348,Kwara,Terrace duplex,3.0,2.0,1.0,1247883.963
12360,Borno,Bungalow,4.0,5.0,2.0,1388680.542
2059,Zamfara,Cottage,2.0,1.0,3.0,1041337.905
2191,Ebonyi,Apartment,4.0,1.0,3.0,1127658.422
12591,Akwa Ibom,Townhouse,1.0,2.0,6.0,2082269.71
1302,Benue,Terrace duplex,4.0,6.0,2.0,1722686.317
5442,Kebbi,Mansion,7.0,2.0,3.0,3583646.464
6861,Ekiti,Apartment,3.0,2.0,4.0,1283454.181
700,Sokoto,Cottage,5.0,2.0,2.0,1459711.016
400,Katsina,Bungalow,4.0,2.0,3.0,1407931.29
10227,Nasarawa,Mansion,1.0,6.0,5.0,2798306.463
1240,Borno,Townhouse,4.0,2.0,4.0,1287653.049
341,Osun,Mansion,3.0,2.0,2.0,4279672.696
5988,Delta,Townhouse,2.0,2.0,6.0,2099495.621
4364,Cross River,Apartment,5.0,5.0,3.0,2038571.473
21,Yobe,Detached duplex,1.0,1.0,4.0,1061404.613
3737,Cross River,Detached duplex,3.0,2.0,4.0,2238214.842
8844,Ekiti,Apartment,8.0,3.0,5.0,2288593.304
1104,Kaduna,Apartment,4.0,6.0,3.0,1434307.83
11564,Sokoto,Penthouse,2.0,2.0,1.0,1392369.158
2267,Rivers,Apartment,4.0,5.0,4.0,1877993.194
12191,Ondo,Townhouse,4.0,7.0,6.0,1971120.9
11919,Kebbi,Mansion,5.0,5.0,4.0,3198735.237
2007,Enugu,Flat,4.0,2.0,3.0,1598775.408
1092,Plateau,Mansion,2.0,2.0,1.0,3602986.179
5864,Bauchi,Terrace duplex,5.0,2.0,6.0,1697014.922
3200,Bauchi,Mansion,5.0,1.0,3.0,3765257.09
2896,Ebonyi,Cottage,4.0,1.0,1.0,1278151.577
5748,Rivers,Semi-detached duplex,8.0,2.0,2.0,3540891.836
11281,Kebbi,Semi-detached duplex,9.0,6.0,6.0,2599809.477
7120,Bauchi,Townhouse,2.0,3.0,4.0,1243562.893
10711,Abia,Penthouse,7.0,7.0,6.0,2940029.595
11834,Taraba,Detached duplex,3.0,2.0,6.0,1752245.653
4967,Kano,Penthouse,5.0,4.0,3.0,2771931.435
3991,Abia,Detached duplex,1.0,2.0,3.0,1072443.554
8638,Gombe,Bungalow,9.0,6.0,4.0,2585600.477
9001,Bayelsa,Mansion,3.0,5.0,1.0,4756091.148
11222,Zamfara,Bungalow,3.0,5.0,2.0,1214016.099
4947,Kano,Apartment,2.0,3.0,3.0,1093672.541
10350,Imo,Semi-detached duplex,4.0,2.0,4.0,1789266.993
10629,Bauchi,Townhouse,6.0,4.0,1.0,1991952.854
1746,Osun,Mansion,9.0,4.0,3.0,5228208.834
3306,Ogun,Townhouse,8.0,5.0,3.0,3499994.1
9706,Borno,Flat,6.0,7.0,2.0,1803361.268
3356,Delta,Apartment,2.0,2.0,3.0,1365830.358
2869,Benue,Terrace duplex,1.0,1.0,3.0,1081640.287
117,Delta,Bungalow,2.0,2.0,4.0,1542609.647
9266,Edo,Townhouse,4.0,5.0,6.0,2340414.035
1553,Ebonyi,Terrace duplex,4.0,1.0,1.0,1394762.426
10749,Gombe,Detached duplex,4.0,4.0,6.0,1416356.38
1725,Yobe,Townhouse,4.0,1.0,3.0,1341649.806
2467,Akwa Ibom,Apartment,4.0,2.0,4.0,1842832.366
856,Adamawa,Mansion,8.0,3.0,2.0,4298036.344
8581,Kebbi,Flat,5.0,7.0,6.0,1694764.638
2504,Bayelsa,Bungalow,6.0,6.0,5.0,3114446.274
2147,Katsina,Detached duplex,5.0,1.0,3.0,1890718.867
6642,Osun,Flat,3.0,2.0,3.0,1408183.5
589,Abia,Cottage,4.0,1.0,3.0,995345.0394
1727,Delta,Mansion,4.0,2.0,2.0,5883079.773
1861,Bayelsa,Mansion,4.0,2.0,4.0,3183226.803
1663,Akwa Ibom,Terrace duplex,6.0,3.0,6.0,2899296.138
466,Borno,Apartment,9.0,4.0,1.0,2088088.015
1086,Niger,Flat,1.0,2.0,2.0,966310.2004
532,Ekiti,Flat,7.0,4.0,5.0,2333334.784
10275,Osun,Mansion,4.0,2.0,2.0,3452360.162
929,Borno,Apartment,5.0,2.0,3.0,1341452.716
2714,Nasarawa,Semi-detached duplex,3.0,2.0,4.0,1777986.796
12635,Osun,Detached duplex,6.0,2.0,2.0,2574424.377
3652,Taraba,Flat,4.0,1.0,2.0,891469.7988
9185,Enugu,Terrace duplex,3.0,7.0,3.0,2006722.592
3421,Ekiti,Bungalow,4.0,1.0,3.0,1283005.287
9894,Benue,Terrace duplex,9.0,1.0,4.0,2623650.939
8685,Akwa Ibom,Flat,4.0,6.0,3.0,1757778.609
563,Delta,Mansion,4.0,7.0,6.0,6383418.141
4353,Edo,Terrace duplex,6.0,3.0,2.0,2301990.652
3062,Kebbi,Detached duplex,5.0,1.0,2.0,1331474.335
2530,Taraba,Flat,4.0,2.0,4.0,1073260.369
12192,Imo,Mansion,4.0,2.0,2.0,3284967.981
3941,Katsina,Flat,9.0,2.0,6.0,2564592.011
3341,Oyo,Terrace duplex,5.0,1.0,4.0,1968771.517
579,Katsina,Apartment,4.0,1.0,2.0,945826.3865
1159,Lagos,Townhouse,2.0,1.0,1.0,4484729.064
7525,Katsina,Detached duplex,4.0,4.0,4.0,2223389.112
1125,Rivers,Detached duplex,3.0,1.0,3.0,2590207.675
728,Kwara,Apartment,3.0,2.0,4.0,1116816.155
9543,Adamawa,Townhouse,4.0,3.0,3.0,1784542.16
119,Cross River,Mansion,6.0,2.0,6.0,5099347.448
12277,Plateau,Townhouse,2.0,2.0,3.0,1307926.359
2001,Akwa Ibom,Detached duplex,3.0,2.0,3.0,2229626.097
7990,Benue,Townhouse,4.0,2.0,2.0,1307926.359
3426,Zamfara,Townhouse,3.0,3.0,4.0,1432945.473
2840,Nasarawa,Apartment,2.0,1.0,4.0,1147010.647
2021,Yobe,Bungalow,9.0,6.0,2.0,2334911.635
3871,Adamawa,Cottage,1.0,2.0,4.0,1037807.406
2232,Bauchi,Detached duplex,5.0,1.0,3.0,1758091.404
5369,Ogun,Penthouse,4.0,1.0,5.0,3475186.15
4099,Bauchi,Flat,9.0,2.0,2.0,2307502.389
5567,Cross River,Townhouse,6.0,7.0,3.0,3050863.551
6575,Bauchi,Detached duplex,9.0,2.0,1.0,2707860.931
4479,Kano,Townhouse,9.0,5.0,6.0,3296429.357
3781,Lagos,Apartment,4.0,2.0,4.0,4159240.902
512,Ogun,Penthouse,8.0,2.0,3.0,4158608.032
8910,Ekiti,Terrace duplex,9.0,6.0,3.0,2988185.393
1255,Ondo,Mansion,5.0,6.0,3.0,4596234.296
1095,Nasarawa,Townhouse,4.0,2.0,4.0,1846324.272
3732,Lagos,Townhouse,4.0,4.0,5.0,3937370.141
935,Kaduna,Townhouse,6.0,1.0,3.0,2106965.693
3723,Lagos,Mansion,9.0,2.0,1.0,8890611.074
3117,Osun,Bungalow,5.0,2.0,1.0,1589637.076
11008,Ogun,Apartment,9.0,3.0,6.0,2870797.684
11032,Yobe,Semi-detached duplex,5.0,1.0,2.0,1584198.331
1752,Taraba,Cottage,5.0,2.0,4.0,1615300.48
1900,Sokoto,Detached duplex,4.0,4.0,1.0,1718072.499
5271,Ogun,Apartment,8.0,3.0,3.0,2628020.938
1696,Borno,Mansion,1.0,6.0,6.0,2235206.44
2577,Anambra,Semi-detached duplex,2.0,2.0,1.0,1459454.103
11510,Ogun,Penthouse,1.0,2.0,3.0,2328458.406
143,Zamfara,Bungalow,7.0,5.0,3.0,1950859.172
1646,Imo,Semi-detached duplex,2.0,4.0,3.0,1427985.501
1377,Zamfara,Detached duplex,3.0,2.0,1.0,1406020.326
2011,Katsina,Semi-detached duplex,4.0,5.0,4.0,1159894.928
2496,Kano,Bungalow,2.0,1.0,3.0,1208298.639
1427,Kogi,Semi-detached duplex,4.0,6.0,4.0,1380398.486
3225,Abia,Bungalow,4.0,2.0,1.0,1201370.923
2521,Osun,Terrace duplex,5.0,2.0,3.0,1775691.17
4048,Adamawa,Flat,6.0,5.0,4.0,1961866.409
5807,Imo,Apartment,6.0,4.0,6.0,1949910.658
10173,Oyo,Terrace duplex,4.0,1.0,1.0,2504196.947
1418,Adamawa,Apartment,3.0,2.0,4.0,1142312.862
119,Borno,Cottage,5.0,2.0,3.0,1119482.434
3681,Akwa Ibom,Townhouse,1.0,2.0,3.0,1774052.584
79,Kogi,Cottage,5.0,1.0,3.0,1070542.125
